taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,category,criteria,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,tax_sp_level
185239,Nymphaea sulphurea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,NYMPHAEALES,NYMPHAEACEAE,Nymphaea,NA,Gilg,2010,DD,NA,FALSE,TRUE,FALSE,"Juffe, D.","Allen, D.J. & Smith, K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nymphaea sulphurea
185516,Eleocharis dregeana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Eleocharis,NA,Steud.,2010,LC,NA,FALSE,TRUE,FALSE,"Cholo, F. & Foden, W.","Sieben, E. & Smith, K.",NA,>20000,2440,NA,NA,NA,NA,NA,NA,NA,Eleocharis dregeana
30357,Pseudosalacia streyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Pseudosalacia,NA,Codd,1998,VU,A2c,FALSE,FALSE,TRUE,"Hilton-Taylor, C. <i>et al.</i>",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudosalacia streyi
179599,Tridactyle brevifolia,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Tridactyle,NA,Mansf.,2013,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",29.9,333,2100,1650,NA,NA,NA,NA,NA,NA,Tridactyle brevifolia
202731,Salacia lucida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Salacia,NA,Oliv.,2015,VU,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",24,14508,200,0,NA,NA,NA,NA,NA,NA,Salacia lucida
185391,Cyperus plateilema,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Cyperus,NA,(Steud.) Kük.,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",NA,>1000000,3650,1800,NA,NA,NA,NA,NA,NA,Cyperus plateilema
179312,Saintpaulia ulugurensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Saintpaulia,NA,Haston,2014,CR,B1ab(iii)+2ab(iii); D,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Maunder, M. & Hilton-Taylor, C.",4,4,750,750,NA,NA,NA,NA,NA,NA,Saintpaulia ulugurensis
47608242,Rhynchosia galpinii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Rhynchosia,NA,Baker f.,2014,LC,NA,FALSE,FALSE,TRUE,"von Staden, L.","Raimondo, D.",NA,40298,NA,NA,NA,NA,NA,NA,NA,NA,Rhynchosia galpinii
185504,Rotala gerardii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,LYTHRACEAE,Rotala,NA,Boutique,2010,NT,NA,FALSE,TRUE,FALSE,"Ghogue, J.-P.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",NA,360000,NA,NA,NA,NA,NA,NA,NA,NA,Rotala gerardii
35171,Steganotaenia commiphoroides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,APIACEAE,Steganotaenia,NA,M.Thulin,1998,LR/nt,NA,FALSE,FALSE,TRUE,"Thulin, M.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Steganotaenia commiphoroides
179851,Disperis elaphoceras,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Disperis,NA,Verdc.,2013,LC,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",19.9,NA,1700,1300,NA,NA,NA,NA,NA,NA,Disperis elaphoceras
45901,Ledermanniella letouzeyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PODOSTEMALES,PODOSTEMACEAE,Ledermanniella,NA,C.Cusset,2004,EN,B2ab(iii),FALSE,TRUE,FALSE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ledermanniella letouzeyi
47348578,Euphorbia petraea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,NA,S.Carter,2013,LC,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",29.9,4077,1900,1200,NA,NA,NA,NA,NA,NA,Euphorbia petraea
21481366,Plectranthus linearifolius,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Plectranthus,NA,(J.K.Morton) B.J.Pollard &amp; A.J.Paton,2014,EN,B1ab(iii)+2ab(iii); D,FALSE,FALSE,TRUE,"Cheek, M., Couch, C. & Molmou, D.","Hilton-Taylor, C.",12-16,3527,640,3,NA,NA,NA,NA,NA,NA,Plectranthus linearifolius
41937,Encephalartos natalensis,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,Natal Giant Cycad,R.A.Dyer &amp; I.Verd.,2010,NT,NA,FALSE,FALSE,TRUE,"Donaldson, J.S.","Agenbag, L. & Bösenberg, J.D.",NA,50390,1200,200,NA,NA,NA,NA,NA,NA,Encephalartos natalensis
32734,Allexis obanensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,VIOLALES,VIOLACEAE,Allexis,NA,(Baker f.) Melch.,1998,VU,B1+2c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Allexis obanensis
48154087,Barleria scandens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Barleria,NA,I.Darbysh.,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",79.8848,28286.3,2150,1400,NA,NA,NA,NA,NA,NA,Barleria scandens
34638,Bottegoa insignis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Bottegoa,NA,Chiov.,1998,LR/nt,NA,FALSE,FALSE,TRUE,"Thulin, M.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bottegoa insignis
39750,Kniphofia reflexa,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Kniphofia,NA,Hutch. ex Codd,2000,EN,C1,FALSE,FALSE,TRUE,"Cheek, M. & Pollard, B.J.","Hilton-Taylor, C. & Mauric, A. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kniphofia reflexa
185476,Digitaria patagiata,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Digitaria,NA,Henrard,2010,DD,NA,FALSE,TRUE,TRUE,"Diop, F.N. & Mahamane, A.","Ouedraogo, L., deGraft-Johnson, K.A. & Hilton-Taylor, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Digitaria patagiata
185432,Ledermanniella tenuifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PODOSTEMALES,PODOSTEMACEAE,Ledermanniella,NA,(G.Taylor) C.Cusset,2010,DD,NA,FALSE,TRUE,FALSE,"Diop, F.N.","Ghogue, J.-P., Ali, M.M. & Smith, K.G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ledermanniella tenuifolia
39736,Crotalaria mentiens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Crotalaria,NA,Polhill,2015,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",12,116,2200,1200,NA,NA,NA,NA,NA,NA,Crotalaria mentiens
202747,Tapura tchoutoi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,DICHAPETALACEAE,Tapura,NA,Breteler,2015,LC,NA,FALSE,FALSE,TRUE,"Cheek, M. & Pearce, L.","Onana, J.-M.",12,332,160,0,NA,NA,NA,NA,NA,NA,Tapura tchoutoi
66097073,Gutenbergia westii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Gutenbergia,NA,(Wild) Wild &amp; G.V.Pope,2017,VU,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Darbyshire, I., Timberlake, J., Mapaura, A., Chelene, I. & Hadj-Hammou, J.","Burrows, J.E. & Hilton-Taylor, C.",56-500,1698,1525,305,NA,NA,NA,NA,NA,NA,Gutenbergia westii
202745,Dichapetalum reticulatum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,DICHAPETALACEAE,Dichapetalum,NA,Engl.,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M. & Pearce, L.","Onana, J.-M.",28-36,118500,NA,NA,NA,NA,NA,NA,NA,NA,Dichapetalum reticulatum
32780,Staudtia pterocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MYRISTICACEAE,Staudtia,NA,(Warb.) Warb.,1998,VU,D2,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Staudtia pterocarpa
15368444,Xysmalobium samoritourei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Xysmalobium,NA,Goyder,2014,EN,D,FALSE,FALSE,TRUE,"Cheek, M. & Haba, P.","Hilton-Taylor, C.",36,21416,1600,1000,NA,NA,NA,NA,NA,NA,Xysmalobium samoritourei
179779,Tristemma schliebenii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,Tristemma,NA,Markgr.,2013,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",49.928,3013.03,25,5,NA,NA,NA,NA,NA,NA,Tristemma schliebenii
158066,Afrothismia baerae,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,DIOSCOREALES,THISMIACEAE,Afrothismia,NA,Cheek,2009,CR,B1ab(iii)+2ab(iii); D,FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F., Schatz, G. & Cheek, M. (East African Plants Red List Authority)",4,4,400,360,NA,NA,NA,NA,NA,NA,Afrothismia baerae
201646,Acridocarpus monodii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,MALPIGHIACEAE,Acridocarpus,NA,Arènes &amp; P.Jaeger ex Birnbaum &amp; J.Florence,2011,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Crook, V.","Hilton-Taylor, C. & Lutz, M.L.",27-45,425-2444,883,245,NA,NA,NA,NA,NA,NA,Acridocarpus monodii
47348532,Euphorbia fuscolanata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,NA,Gilli,2013,DD,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Euphorbia fuscolanata
35415,Lijndenia brenanii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,Lijndenia,NA,(A.Fern. &amp; R.Fern.) Jacq.Fél.,2013,CR,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",8,0-100,1060,1060,NA,NA,NA,NA,NA,NA,Lijndenia brenanii
164168,Bacopa monnieri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,SCROPHULARIACEAE,Bacopa,Water Hyssop,(L.) Wettst.,2013,LC,NA,FALSE,TRUE,TRUE,"Lansdown, R.V., Knees, S.G. & Patzelt, A.","Ravikumar, K., Narasimhan, D., Juffe Bignoli, D. & García, N.",NA,NA,1500,0,NA,NA,NA,NA,NA,NA,Bacopa monnieri
177072,Lipocarpha gracilis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Lipocarpha,NA,(Rich. ex Pers.) Nees,2011,LC,NA,FALSE,TRUE,FALSE,"Mani, S.","Sadasivaiah, B., Bhat, G.K., Rao, M.L.V., Karuppasamy, S., Dahanukar, N. & Molur, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipocarpha gracilis
32238,Dicraeopetalum stipulare,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Dicraeopetalum,NA,Harms,1998,VU,A2cd,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicraeopetalum stipulare
42501,Podocarpus elongatus,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Breede River Yellowwood,(Aiton) L'Herit. ex Pers.,2013,LC,NA,FALSE,FALSE,TRUE,"Farjon, A., Foden, W. & Potter, L.","Thomas, P., Richardson, D. & von Staden, L.",NA,NA,2250,130,NA,NA,NA,NA,NA,NA,Podocarpus elongatus
185487,Aponogeton rehmannii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,APONOGETONACEAE,Aponogeton,NA,Oliv.,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",NA,>20000,1700,800,NA,NA,NA,NA,NA,NA,Aponogeton rehmannii
44393549,Stylochaeton shabaensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Stylochaeton,NA,Malaisse & Bamps,2013,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Scott, J.A.",NA,34000,1200,920,NA,NA,NA,NA,NA,NA,Stylochaeton shabaensis
39517,Drypetes tessmanniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PUTRANJIVACEAE,Drypetes,NA,(Pax) Pax &amp; K.Hoffm.,2000,CR,A1c+2c,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drypetes tessmanniana
179444,Saintpaulia watkinsii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Saintpaulia,NA,Haston,2014,CR,B1ab(iii)+2ab(iii); D,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Maunder, M.",4,4,560,560,NA,NA,NA,NA,NA,NA,Saintpaulia watkinsii
39576,Genyorchis macrantha,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Genyorchis,NA,Summerhayes,2000,VU,D2,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Genyorchis macrantha
48153990,Justicia callopsoidea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Justicia,NA,Vollesen,2015,CR,B2ab(iii),FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",9.9856,NA,1100,800,NA,NA,NA,NA,NA,NA,Justicia callopsoidea
164034,Corrigiola litoralis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,MOLLUGINACEAE,Corrigiola,Corrigiole des Grèves,L.,2015,LC,NA,FALSE,TRUE,TRUE,"Rankou, H., Ouhammou, A., Taleb, M. & Martin, G.","Jury, S. & Allen, D.J.",15000,34949644458,3600,0,NA,NA,NA,NA,NA,NA,Corrigiola litoralis
19893081,Rhynchosia crispa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Rhynchosia,NA,Verdc.,2012,DD,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,NA,1440,1350,NA,NA,NA,NA,NA,NA,Rhynchosia crispa
172192,Allium ampeloprasum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,AMARYLLIDACEAE,Allium,Great-headed Garlic,L.,2016,LC,NA,FALSE,FALSE,TRUE,"Rhodes, L. & Maxted, N.","Fielder, H.",2616,9953339,2000,0,NA,NA,NA,NA,NA,NA,Allium ampeloprasum
202729,Salacia lenticellosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Salacia,NA,Loes. ex Harms,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",32,134764,900,150,NA,NA,NA,NA,NA,NA,Salacia lenticellosa
200612,Embelia keniensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,MYRSINACEAE,Embelia,NA,R.E.Fr.,2013,DD,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",19.9712,NA,2100,1500,NA,NA,NA,NA,NA,NA,Embelia keniensis
70382297,Nidorella burundiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Nidorella,NA,Lisowski,2017,CR,"B2ab(iii,v)",FALSE,FALSE,TRUE,"Ntore, S., Nshutiyayesu, S., Mwangoka, M., Maunder, M., Luke, W.R.Q., Kalema, J., Kabuye, C., Gereau, R. & Beentje, H.J.","Fischer, E.",9,NA,1800,1800,NA,NA,NA,NA,NA,NA,Nidorella burundiensis
185287,Lagarosiphon major,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Lagarosiphon,NA,(Ridl.) Moss,2010,LC,NA,FALSE,TRUE,FALSE,"Cholo, F. & Foden, W.","Sieben, E. & Smith, K.",NA,>20000,2600,365,NA,NA,NA,NA,NA,NA,Lagarosiphon major
185458,Oxalis dregei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,OXALIDACEAE,Oxalis,NA,Sond.,2010,LC,NA,FALSE,TRUE,FALSE,"Raimondo, D. & Cholo, F.","Sieben, E. & Smith, K.",NA,>50000,500,300,NA,NA,NA,NA,NA,NA,Oxalis dregei
110084952,Gluema korupensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Gluema,NA,Burgt,2017,EN,D,FALSE,FALSE,TRUE,"Cheek, M. & van der Burgt, X.","Onana, J.-M.",20,1391.474,200,20,NA,NA,NA,NA,NA,NA,Gluema korupensis
44392452,Bulbine favosa,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Bulbine,NA,(Thunb.) Schult. & Schult.f.,2013,LC,NA,FALSE,FALSE,TRUE,"Thacker, H.","Scott, J.A.",NA,NA,2000,30,NA,NA,NA,NA,NA,NA,Bulbine favosa
45904,Macropodiella pellucida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PODOSTEMALES,PODOSTEMACEAE,Macropodiella,NA,(Engl.) C.Cusset,2010,EN,B2ab(iii),FALSE,TRUE,FALSE,"Ghogue, J.-P.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macropodiella pellucida
39525,Ormocarpum klainei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Ormocarpum,NA,Tisser.,2015,EN,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",24,92426,500,0,NA,NA,NA,NA,NA,NA,Ormocarpum klainei
32743,Beilschmiedia giorgii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Beilschmiedia,NA,Robyns &amp; R. Wilczek,1998,VU,D2,FALSE,FALSE,TRUE,"Ndjele, M.B.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beilschmiedia giorgii
36469,Sterculia cinerea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,NA,A.Rich.,1998,LR/nt,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sterculia cinerea
70381830,Emilia libeniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Emilia,NA,Lisowski,2017,EN,B2ab(iii),FALSE,TRUE,TRUE,"Ntore, S., Beentje, H.J., Gereau, R., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M. & Nshutiyayesu, S.","Fischer, E.",18,NA,1265,1200,NA,NA,NA,NA,NA,NA,Emilia libeniana
35414,Zenkerella perplexa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Zenkerella,NA,Temu,1998,VU,B1+2c,FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zenkerella perplexa
185468,Eleocharis brainii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Eleocharis,NA,Svenson,2010,LC,NA,FALSE,TRUE,FALSE,"Juffe, D.","Smith, K. & Allen, D.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleocharis brainii
19891949,Acacia leucospira,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,NA,Brenan,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,32000,620,210,NA,NA,NA,NA,NA,NA,Acacia leucospira
164340,Arundo donax,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Arundo,Giant Reed,L.,2013,LC,NA,FALSE,TRUE,TRUE,"Lansdown, R.V.","García, N. & Defex, T.",NA,NA,1450,0,NA,NA,NA,NA,NA,NA,Arundo donax
48153918,Phaulopsis gediensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Phaulopsis,NA,M.Manktelow,2015,LC,NA,FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Malombe, I., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",219.683,49492.9,500,0,NA,NA,NA,NA,NA,NA,Phaulopsis gediensis
164091,Lythrum hyssopifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,LYTHRACEAE,Lythrum,Grass-poly,L.,2013,LC,NA,FALSE,TRUE,TRUE,"Lansdown, R.V.","Tognelli, M. & García, N.",NA,NA,3000,0,NA,NA,NA,NA,NA,NA,Lythrum hyssopifolia
34458,Vangueria induta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Vangueria,NA,(Bullock) Lantz,1998,VU,B1+2b,FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vangueria induta
199633,Grammitis sechellarum,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,POLYPODIACEAE,Grammitis,NA,(Baker) C.V.Morton,2011,VU,B1ab(iii)+2ab(iii); D2,FALSE,FALSE,TRUE,"Gerlach, J.","Hilton-Taylor, C. & Lutz, M.L.",20,1000,900,450,NA,NA,NA,NA,NA,NA,Grammitis sechellarum
110089522,Aeollanthus trifidus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Aeollanthus,NA,Ryding,2017,VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",FALSE,FALSE,TRUE,"Cheek, M. & Pollard, B.J.","Onana, J.-M.",28,7426.853,2200,1500,NA,NA,NA,NA,NA,NA,Aeollanthus trifidus
200685,Baissea ochrantha,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Baissea,NA,K.Schum. ex Stapf,2014,EN,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",8,NA,40,30,NA,NA,NA,NA,NA,NA,Baissea ochrantha
185559,Najas testui,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Najas,NA,Rendle,2010,LC,NA,FALSE,TRUE,FALSE,"Ghogue, J.-P.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Najas testui
39512,Helichrysum biafranum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Helichrysum,NA,Hook.f.,2000,VU,D2,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helichrysum biafranum
19128012,Spergularia bocconei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Spergularia,Boccone's Sandspurry,(Scheele) Asch. &amp; Graebn.,2014,LC,NA,TRUE,TRUE,TRUE,"Kavak, S.","Lansdown, R.V.",NA,NA,1650,0,NA,NA,NA,NA,NA,NA,Spergularia bocconei
18290348,Coffea neoleroyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Coffea,NA,A.P.Davis,2017,EN,B2ab(iii),FALSE,FALSE,TRUE,"O'Sullivan, R.J., Chadburn, H. & Davis, A.P.","Beentje, H.J.",16,33630,1200,650,NA,NA,NA,NA,NA,NA,Coffea neoleroyi
36444,Tapura carinata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,DICHAPETALACEAE,Tapura,NA,Breteler,1998,VU,D2,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tapura carinata
